gesture_id,video_id,active_hand,space_use,mcneillian_max,mcneillian_mode,volume,max_height,duration,hold_count,hold_time,hold_avg_duration,hand_submovements,hand_submovement_peak_max,hand_submovement_peak_mean,hand_mean_submovement_amplitude,elbow_submovements,elbow_mean_submovement_amplitude,hand_peak_speed,hand_mean_speed,hand_peak_acceleration,hand_peak_deceleration,hand_peak_jerk,elbow_peak_speed,elbow_mean_speed,elbow_peak_acceleration,elbow_peak_deceleration,elbow_peak_jerk
103_203_16_1_20250113_152613_chlorine_board_clueGiver_cam02.mp4_segment_5_Gesture_4.83_5.17,103,L,1,4,4,1.3691642213081185e-07,0.0,0.32,0,0.0,0.0,1,0.04266615480517208,0.04266615480517208,0.04266615480517208,1,0.084001430498043,0.04242333375638616,0.03077657187160338,0.23000559609848023,0.06250951166449883,3.5208888002805048,0.08350711704696148,0.05850679078563977,0.4560282194628246,0.058289027149765124,7.583441463362591
103_203_16_1_20250113_152613_chlorine_board_clueGiver_cam02.mp4_segment_6_Gesture_6.27_14.43,103,L,5,4,4,0.03312674708672026,2.651540888986178,8.16,13,2.56,4.923076923076923,12,0.9029518414601702,0.28994663387957226,0.28994663387957226,16,0.12972725056360046,0.9632790315661395,0.1820743283702123,6.0521192618383,0.12460814211169394,89.07319443681483,0.3866305451438182,0.08694654165915695,2.4104912163292878,0.03208395593270064,36.10148095127898
103_203_17_1_20250113_152643_leather_board_clueGiver_cam02.mp4_segment_1_Gesture_1.03_5.47,103,R,3,4,4,0.004975240836146214,2.9054736531182686,4.4,9,2.28,6.333333333333333,9,0.5662769989849307,0.2280925245627923,0.22809252456279225,7,0.12606799201946448,0.5763976810304774,0.14442484298656572,3.193319061251585,0.05705898021459497,33.639765323136416,0.22354613746038965,0.06258905966257901,1.252073152670624,0.021725106847380396,14.003319432265814
103_203_17_1_20250113_152643_leather_board_clueGiver_cam02.mp4_segment_2_Gesture_6.40_9.80,103,R,2,4,4,0.0014758718048508608,2.865241336869237,3.4,4,1.72,10.75,7,0.5570757126399479,0.2394608869976402,0.2394608869976402,6,0.11426649197133056,0.558425417917125,0.1582844940621961,3.6344217043391605,0.035443680494570085,34.47521460568934,0.19381935279363025,0.07191354502222339,1.8619120483931821,0.05270317496393947,22.49572158281371
103_203_17_1_20250113_152643_leather_board_clueGiver_cam02.mp4_segment_3_Gesture_14.07_17.37,103,R,2,4,2,0.0014214434863218702,2.771843166178605,3.28,4,2.08,13.0,6,0.4506159368669991,0.14882655514010137,0.14882655514010137,5,0.09540878642862885,0.43694992687872375,0.10160810513606673,2.5239498694066826,0.013637246076350706,22.31239689869158,0.22023300094942902,0.05741274728189601,1.277450806446596,0.025658604547083925,15.077469707292643
103_203_17_1_20250113_152643_leather_board_clueGiver_cam02.mp4_segment_4_Gesture_18.40_21.27,103,L,3,4,4,0.01764647773342157,2.560860978060909,2.84,2,0.28,3.5,6,0.4992052053378847,0.3633389584849282,0.3633389584849282,4,0.17235663264617634,0.49361830591848205,0.2848622518662744,3.500784069711723,0.1421421213733252,37.10586830493042,0.26297141847521804,0.09775115868861177,1.6998354669713778,0.10545883918521645,20.59551543981732
103_203_17_1_20250113_152643_leather_board_clueGiver_cam02.mp4_segment_5_Gesture_22.53_29.50,103,L,4,4,4,0.02643933345263261,2.591338480101661,6.96,4,1.32,8.25,14,1.4352520009168828,0.48183768603327304,0.48183768603327304,12,0.23152291829002167,1.5313517007095376,0.3115006221856975,9.126926492765199,0.07880528186623514,136.26173425371346,0.5373407505351379,0.13817108586218485,4.24291204319079,0.02878643953344706,53.52068818875559
103_203_17_1_20250113_152643_leather_board_clueGiver_cam02.mp4_segment_6_Gesture_0.80_29.50,103,L,4,4,4,0.0361381606459666,2.6052197267690578,28.68,41,12.48,7.609756097560975,46,1.4105926553090504,0.31698231029668256,0.31698231029668256,46,0.13616312631610147,1.4820790177621126,0.17707086203444947,8.571240291034684,0.016429545913426956,119.99267937332331,0.5326508511988723,0.08053411112694654,4.192456208059682,0.017139980462609207,47.65511898721519
103_203_18_1_20250113_152657_pillow_board_clueGiver_cam02.mp4_segment_1_Gesture_0.80_1.30,103,R,1,2,2,2.9385677322213564e-06,2.4562484901281234,0.48,1,0.32,8.0,1,0.1112223421317513,0.1112223421317513,0.1112223421317513,1,0.09475193303405728,0.11658385227288214,0.05004730500367294,0.7470015830060334,0.059172748665518624,13.132549395205332,0.09952657662213904,0.04509553298885908,0.5859019940996949,0.06366534738513048,10.90487998676881
103_203_18_1_20250113_152657_pillow_board_clueGiver_cam02.mp4_segment_2_Gesture_4.60_5.73,103,L,2,4,4,0.0014474822533963492,2.5150386737616337,1.12,2,0.28,3.5,2,0.35469785374952567,0.3138956458483905,0.3138956458483905,2,0.1114471842398928,0.3728195630224722,0.16572231198751383,3.071780003527401,0.06962377064848994,48.74606248398391,0.12907600869630392,0.06403378256403335,1.2046486751698202,0.048602253009931165,15.700551445000405
103_203_18_1_20250113_152657_pillow_board_clueGiver_cam02.mp4_segment_3_Gesture_8.33_11.60,103,L,1,4,4,0.0029316488130537856,2.3487256368103555,3.24,1,0.32,8.0,7,0.5333544185200486,0.2992783435550842,0.2992783435550842,6,0.196163172253307,0.5817577346476128,0.1928392102561029,3.965617274990035,0.08854139744561064,54.069504182996305,0.38305076457697074,0.11173353670155572,2.6767219170769967,0.08748326444431732,37.177900823367914
103_203_18_1_20250113_152657_pillow_board_clueGiver_cam02.mp4_segment_4_Gesture_4.13_5.70,103,L,2,4,4,0.00623839363246229,2.5019393964907466,1.56,2,0.52,6.5,2,0.6571650967295442,0.49352526688869514,0.49352526688869514,4,0.11818796266719414,0.6922575396934374,0.22381137010266747,3.7883180581631444,0.13376880240549935,61.926329889391205,0.22573189202963292,0.07040713023238666,1.3805845558946024,0.04951126569528899,24.15077664415268
103_203_18_1_20250113_152657_pillow_board_clueGiver_cam02.mp4_segment_5_Gesture_8.10_11.90,103,L,1,4,4,0.0028461361796641026,2.359314609407586,3.8,1,0.2,5.0,8,0.6519615616289429,0.32154430501604586,0.3215443050160458,9,0.17366242063490145,0.6915206681607938,0.2126026482995494,5.542639545877737,0.04132102223500139,74.21780356893932,0.3902528459054003,0.11744026330228358,2.555442107426453,0.05179660490977337,37.0371769651288
103_203_19_1_20250113_152712_traffic_board_clueGiver_cam02.mp4_segment_1_Gesture_9.67_14.57,103,L,2,4,4,0.0018645716239865512,0.0,4.88,7,1.24,4.428571428571429,11,0.43227873677738327,0.2481014466679767,0.24810144666797668,10,0.14644942644290512,0.4356360946629537,0.17083173608349606,2.9894959065742297,0.13305269975790818,31.328900509283272,0.2731844280749417,0.10743378598328869,1.7463574604732635,0.04627106747888181,18.013541396546323
103_203_19_1_20250113_152712_traffic_board_clueGiver_cam02.mp4_segment_2_Gesture_9.60_14.57,103,L,2,4,4,0.0019789403552276878,0.0,4.96,6,1.16,4.833333333333333,10,0.40461259414462014,0.26258917546725374,0.26258917546725374,11,0.14805476266903053,0.4054799964401679,0.1681307471927166,3.0098119706274202,0.1338500970745424,35.287755826149024,0.2562387258987868,0.1056594550191163,1.605336884352355,0.017683778356698102,17.84714353715044
103_203_20_1_20250113_152735_bitter_board_clueGiver_cam02.mp4_segment_1_Gesture_0.80_1.97,103,L,1,4,4,3.0025798530930796e-05,0.0,1.16,2,1.0,12.5,1,0.10398881813078939,0.10398881813078939,0.10398881813078939,2,0.07339750242343952,0.10792432828085095,0.05691771888905034,0.6984236976843852,0.07079703864255986,9.296445069328563,0.11267612006257524,0.03944049362427505,0.5712390454580476,0.03261638950259353,9.490429652159891
103_203_20_1_20250113_152735_bitter_board_clueGiver_cam02.mp4_segment_2_Gesture_2.47_22.33,103,L,5,4,4,0.05406533966545576,2.689116981936311,19.84,17,3.12,4.588235294117647,37,1.2636632952850233,0.3966117875049287,0.3966117875049286,43,0.17270600411523385,1.2549215840644194,0.25129865779214156,8.40005526429386,0.026389501192436646,95.0940213352266,0.47493982103069715,0.1168833624923462,3.7427228134255115,0.022194378545375246,43.02651631814752
103_203_20_1_20250113_152735_bitter_board_clueGiver_cam02.mp4_segment_3_Gesture_0.80_22.33,103,L,5,4,4,0.05141669160638554,2.6798312574056413,21.52,13,2.48,4.769230769230769,40,1.2691035186341548,0.38421034681565064,0.38421034681565064,41,0.17208911324447862,1.275996694264742,0.24040440238023458,7.861349039114354,0.01845364692256358,92.2615295494994,0.4641040146343733,0.10897730303587089,3.177130243339021,0.032746365450035946,40.32175549982704
103_203_21_1_20250113_152824_tiger_board_clueGiver_cam02.mp4_segment_10_Gesture_16.40_18.67,103,L,2,4,4,0.0041217548844120645,2.4534576456222776,2.24,2,0.48,6.0,4,0.6735392838343368,0.4532076841075503,0.4532076841075503,4,0.1477606652231318,0.6808483451119228,0.2327985014503259,7.443535850376751,0.13680362868248755,93.01424147139915,0.18850259704819458,0.09384148689012672,2.300045469432021,0.023721045837467827,34.43456710582759
103_203_21_1_20250113_152824_tiger_board_clueGiver_cam02.mp4_segment_11_Gesture_19.37_19.53,103,R,1,2,2,1.3462796032076107e-06,2.4256040269228962,0.16,0,0.0,0.0,1,0.06374751561466038,0.06374751561466038,0.06374751561466038,1,0.02900370602583069,0.0677220251251832,0.0615767098284499,0.29808920994148796,0.13069220534443868,5.474443166744709,0.030801257444093552,0.028039846846467563,0.13482106165036747,0.060914826341975224,2.487170605402288
103_203_21_1_20250113_152824_tiger_board_clueGiver_cam02.mp4_segment_12_Gesture_23.80_47.53,103,L,4,4,4,0.042680157890306075,2.620158544851043,23.72,30,6.08,5.066666666666666,47,1.3773170471124598,0.3995244912090726,0.3995244912090726,43,0.19803469828674075,1.4235774906709517,0.25265710315938417,8.735769430985476,0.048096012587730795,127.22381528493618,0.5051934679136717,0.12121869994277294,5.173030939394767,0.025214024554422086,70.42064875604561
103_203_21_1_20250113_152824_tiger_board_clueGiver_cam02.mp4_segment_1_Gesture_0.80_3.33,103,L,1,4,4,0.0002949406631364244,0.0,2.52,4,1.16,7.25,5,0.15421275028326206,0.11528221790083655,0.11528221790083655,3,0.11069746521014645,0.16528663347703967,0.07846967417553052,1.6623117458311938,0.08672408313948306,25.876404181048557,0.17066578068885624,0.05853617325380486,1.2164977126620216,0.02670999092021316,17.46432107540579
103_203_21_1_20250113_152824_tiger_board_clueGiver_cam02.mp4_segment_2_Gesture_9.43_10.40,103,R,2,4,2,0.008822803496991782,3.3657823286411874,0.96,3,0.4,3.3333333333333335,1,1.2408822023167938,1.2408822023167938,1.2408822023167938,1,0.4507905416295308,1.2365833904651773,0.42280700342589844,6.717245029761946,0.15042202865727203,61.46798374241105,0.4594902667040956,0.17412478706566636,2.918482341240244,0.017940733711632146,34.50159412191135
103_203_21_1_20250113_152824_tiger_board_clueGiver_cam02.mp4_segment_3_Gesture_11.03_11.97,103,L,4,4,2,0.013647141197170604,2.634829866869538,0.92,1,0.12,3.0,1,1.0112852667360457,1.0112852667360457,1.0112852667360457,2,0.1100263518288048,1.0320160521459698,0.5284708256239855,8.651309498054491,0.1930885233846886,82.23842788657005,0.12621101467425222,0.07950266460316528,1.0753555815219549,0.12656000833716383,16.651904680038104
103_203_21_1_20250113_152824_tiger_board_clueGiver_cam02.mp4_segment_4_Gesture_16.53_18.37,103,L,1,4,4,0.0018723212762115716,0.0,1.8,1,0.16,4.0,4,0.5746739592261337,0.3495944733331683,0.3495944733331683,3,0.14658077355678048,0.6627757378372502,0.22774414259792247,6.78829900578273,0.17444805604653713,96.86105703531736,0.19953352579424646,0.10742884691363645,2.6975320579318383,0.07502401011770285,42.60560445417946
103_203_21_1_20250113_152824_tiger_board_clueGiver_cam02.mp4_segment_5_Gesture_24.33_27.43,103,L,4,4,4,0.021843563338763475,2.6150258547230583,3.08,4,0.6,3.75,5,0.9343202229449016,0.6977446954482892,0.6977446954482892,5,0.2115932178826593,1.0227960407256094,0.38846123054154313,7.594136240001001,0.059759293277829875,109.09198370558961,0.3318620505964172,0.13100105569950846,2.5625750003676986,0.05644434034347958,35.27179553385341
103_203_21_1_20250113_152824_tiger_board_clueGiver_cam02.mp4_segment_6_Gesture_27.97_30.27,103,R,2,4,4,0.0025998747085210373,5.0,2.28,3,0.36,3.0,5,0.45763449061895006,0.31905133168643157,0.31905133168643157,5,0.25153754472648765,0.49032399239015145,0.19470907190011152,3.2290413412779166,0.29298832629620286,49.825214547227205,0.44591445639115695,0.14882405299822643,2.810365886755549,0.044961624778964385,43.16678722267426
103_203_21_1_20250113_152824_tiger_board_clueGiver_cam02.mp4_segment_7_Gesture_31.17_47.53,103,L,4,4,4,0.04429069993141601,2.6300251514288786,16.36,14,3.0,5.357142857142857,29,1.3761348016297064,0.4372653359133737,0.4372653359133737,31,0.20481738657818235,1.411786136209866,0.25586277120927553,9.57244494456646,0.05564974068433684,139.99472857937707,0.490749567521235,0.12948125233094976,6.17028018338471,0.05306456108685116,87.10340106254588
103_203_21_1_20250113_152824_tiger_board_clueGiver_cam02.mp4_segment_8_Gesture_0.80_2.97,103,R,1,2,2,0.0005049660313034967,2.592592767399815,2.16,4,1.48,9.25,4,0.3636049523848802,0.19310435101722317,0.19310435101722317,5,0.07665839662703847,0.36085635856085324,0.11448168151217561,2.1345821869484545,0.19006955307714785,23.834148833532325,0.1373735898811279,0.050097573212112785,0.8775893486860452,0.04173604500060804,10.197348504841584
103_203_21_1_20250113_152824_tiger_board_clueGiver_cam02.mp4_segment_9_Gesture_9.20_11.43,103,R,2,4,2,0.009107501298821354,3.40111009243806,2.2,2,0.56,7.0,3,1.2716792341306717,0.9241235608816959,0.9241235608816959,3,0.36025953522756565,1.2901043255132871,0.3485023697892376,11.022210295282035,0.1546141602786423,130.32762959389592,0.5651122701250237,0.14304696857506966,5.667368493857422,0.04715544742537102,58.89112452808307
103_203_21_1_20250113_152824_tiger_board_guesser_cam02.mp4_segment_1_Gesture_33.83_36.07,103,R,2,4,4,0.002335326714932894,3.387274466496491,2.2,3,1.4,11.666666666666666,4,0.6035513105987982,0.23089168083563452,0.23089168083563452,2,0.12955438270456834,0.6293654981986415,0.13125428871907105,3.452713396644505,0.02623957880649458,41.51186291611477,0.18889782079465856,0.05064518363253346,1.1043139058568512,0.005479901799437455,13.213411054088128
103_203_21_1_20250113_152824_tiger_board_guesser_cam02.mp4_segment_2_Gesture_34.70_35.50,103,R,2,4,4,0.0008238935469716741,3.049788680760393,0.76,1,0.12,3.0,2,0.4280986836926599,0.29245988514988674,0.29245988514988674,2,0.09719671554025523,0.4552112027999192,0.21604758741876717,2.5366867269669537,0.36025382072584383,43.54025879918402,0.12729121086667416,0.08238168636120388,1.0954858847232922,0.1297752374801322,12.44878717385884
103_203_23_1_20250113_152946_trumpet_ground_clueGiver_cam02.mp4_segment_10_Gesture_13.20_18.50,103,L,2,4,4,0.005777596321135368,2.5508955177684176,5.28,6,2.52,10.5,9,0.7021808378109139,0.2764118172837129,0.27641181728371284,8,0.1069567662484448,0.7426742153638514,0.1424431985053415,3.7612686264554656,0.0518100818197105,52.55688622052816,0.18771475600248363,0.05237096967431543,1.5057829087983599,0.006079046865275665,18.891745508914486
103_203_23_1_20250113_152946_trumpet_ground_clueGiver_cam02.mp4_segment_11_Gesture_22.17_26.87,103,R,3,4,4,0.010090421515713138,5.0,4.68,4,2.2,13.75,9,0.7929693045543958,0.3365146905768841,0.3365146905768841,8,0.19890020597595293,0.8687743693629233,0.19976152097131622,6.236911075909887,0.029735649457694822,84.77847449539249,0.5309461512370826,0.11528461684402465,3.624725028035256,0.014391553383031087,34.96407444923154
103_203_23_1_20250113_152946_trumpet_ground_clueGiver_cam02.mp4_segment_12_Gesture_27.50_28.57,103,R,1,2,2,0.00028124371907712025,2.6332020699722247,1.04,0,0.0,0.0,3,0.34864483286348985,0.22067877483359574,0.22067877483359574,2,0.2196838129304321,0.3585652045435029,0.16129058907244373,2.8424208300577813,0.13551823839756194,36.59796974031764,0.3467810737172556,0.13062021506920957,2.2832608799989114,0.21496048541132518,35.37695677811984
103_203_23_1_20250113_152946_trumpet_ground_clueGiver_cam02.mp4_segment_13_Gesture_29.27_33.00,103,R,3,4,4,0.028084090180816958,5.0,3.72,4,1.24,7.75,7,0.8042471130197408,0.5050129675864482,0.5050129675864482,8,0.16647016862271352,0.8359094389278307,0.27262700351397173,6.246882476258887,0.10758270715818338,95.7830059545173,0.28481507104101395,0.10745575885478341,2.1951456173403914,0.09384643493086439,30.666186522471616
103_203_23_1_20250113_152946_trumpet_ground_clueGiver_cam02.mp4_segment_1_Gesture_6.77_7.47,103,L,1,4,4,5.1818203712847636e-06,0.0,0.68,0,0.0,0.0,1,0.07170385221590192,0.07170385221590192,0.07170385221590192,1,0.09342652138235114,0.07727511886135499,0.043763272432586584,0.6520612156154543,0.07661206381034141,9.885781422769995,0.098838686594188,0.04023308472854037,0.48740976636520783,0.03539728737461877,10.261130193193807
103_203_23_1_20250113_152946_trumpet_ground_clueGiver_cam02.mp4_segment_2_Gesture_8.07_10.03,103,L,1,4,4,0.0009497819807128294,0.0,1.96,5,0.76,3.8,5,0.4631932758326721,0.22929706621578821,0.22929706621578821,3,0.12036859924293525,0.48728413723230674,0.16483847141714286,2.9354888040168574,0.061764975088738176,44.63063034872146,0.1806343469764647,0.06419067474929237,1.3174515343283324,0.03424712512666495,19.5000744382792
103_203_23_1_20250113_152946_trumpet_ground_clueGiver_cam02.mp4_segment_3_Gesture_14.20_15.47,103,L,2,4,4,3.604628151060274e-05,2.438619778180827,1.24,2,0.88,11.0,3,0.2263711157606093,0.13609576940151713,0.13609576940151713,3,0.07329084765416137,0.24471763133946547,0.07962046991139522,1.9176913336902324,0.0696907803150894,25.025523888559725,0.16225148569330913,0.04709706336802233,1.4027110432679715,0.030273042081680912,18.081885628877533
103_203_23_1_20250113_152946_trumpet_ground_clueGiver_cam02.mp4_segment_4_Gesture_16.10_18.87,103,L,3,4,4,0.0014611389221016982,2.4912266646197265,2.76,3,1.48,12.333333333333334,6,0.5296602960903518,0.18651082488980283,0.18651082488980283,3,0.0908420333495701,0.5608500723631339,0.12842798387939294,3.855373164224608,0.038948278843885756,47.334038792950615,0.1380165873677151,0.042517791175168795,1.1441599899485193,0.02455990584803704,16.31884964437553
103_203_23_1_20250113_152946_trumpet_ground_clueGiver_cam02.mp4_segment_5_Gesture_22.23_24.10,103,R,1,4,4,0.0006250804014922989,2.901642897072562,1.84,3,1.12,9.333333333333334,3,0.4012623874811135,0.2109842096943558,0.2109842096943558,3,0.08383176141504894,0.4190161026155998,0.11774635148652647,1.9477422740636239,0.020088434029573,26.248077829242543,0.12957917827512774,0.04819057683500843,0.6899487412898776,0.02808889389897738,7.297346932011469
103_203_23_1_20250113_152946_trumpet_ground_clueGiver_cam02.mp4_segment_6_Gesture_24.77_26.70,103,L,3,4,4,0.008078776134595579,2.597950778656741,1.92,0,0.0,0.0,3,0.5797687963077952,0.5315779214472715,0.5315779214472715,5,0.16844692397543057,0.7488718047870063,0.3100604579757526,8.476064560148004,0.03791001472540782,93.99204697537652,0.28532935191033004,0.12091080391164184,3.057969034635663,0.16941724360244856,38.6198274626957
103_203_23_1_20250113_152946_trumpet_ground_clueGiver_cam02.mp4_segment_7_Gesture_27.93_33.23,103,R,3,4,4,0.033688179446805286,5.0,5.28,7,2.04,7.285714285714286,9,0.811653952384093,0.48724392079261647,0.48724392079261647,11,0.17695648881507442,0.8793428295774766,0.25108258154204827,6.479878245455857,0.051708893160631646,84.2304962301973,0.37045948539001305,0.11329365722853121,2.2574886465824733,0.08355699337931802,26.88292306103783
103_203_23_1_20250113_152946_trumpet_ground_clueGiver_cam02.mp4_segment_8_Gesture_4.30_4.83,103,L,1,4,4,0.0004408549485335532,0.0,0.52,0,0.0,0.0,2,0.42289786426831455,0.31952583545591107,0.31952583545591107,2,0.17074689807368126,0.4085462118272309,0.2443613876459193,3.3074998099226214,0.3132418496168272,42.09328816981225,0.199128627385498,0.11925363866603775,1.7795833290513972,0.15741167978305023,27.867741256392858
103_203_23_1_20250113_152946_trumpet_ground_clueGiver_cam02.mp4_segment_9_Gesture_5.93_12.47,103,L,1,4,4,0.001845508913019707,0.0,6.52,11,3.88,8.818181818181818,13,0.4322586636000627,0.1646561706775112,0.16465617067751118,9,0.09515300300064357,0.4537105655256811,0.1027883846913634,3.1397405444225717,0.015685571638657202,38.90480952422555,0.17233075091064157,0.04578618779069046,1.301831424589888,0.010907460756186878,17.14648004351078
103_203_23_1_20250113_152946_trumpet_ground_guesser_cam02.mp4_segment_1_Move_11.57_14.57,103,R,2,2,2,0.0011084708493892103,2.4929729967642134,3.0,5,2.08,10.4,6,0.6352203940285989,0.17844974464331295,0.17844974464331295,5,0.15535793724697067,0.6624055083693324,0.1047855670262022,3.710582377074641,0.008405861181824016,56.195439022909355,0.370763767284512,0.07347686450829242,2.1363372362127118,0.011970813177285334,38.73882461237296
103_203_23_1_20250113_152946_trumpet_ground_guesser_cam02.mp4_segment_2_Move_15.60_18.43,103,L,1,4,4,8.299414607820057e-06,2.789331786877221,2.8,1,2.48,62.0,4,0.1837503826889065,0.07906144284661164,0.07906144284661164,4,0.058943993292083635,0.18727454943767352,0.036010371706182036,1.1417154597516594,0.0044920862044521125,19.375683320008154,0.1031576549226756,0.028288540093161847,0.5897392872669638,0.012542130987406244,9.933219644012622
103_203_23_1_20250113_152946_trumpet_ground_guesser_cam02.mp4_segment_3_Move_24.10_26.73,103,L,3,4,4,0.005277315903457875,2.9070084838969534,2.6,1,0.28,7.0,5,0.773673772477109,0.3649303119884935,0.3649303119884935,5,0.19896133011662287,0.813040846001671,0.25337029395491895,4.771146466036116,0.1257023979468986,62.17993197788008,0.3932808796338431,0.13152714326231282,2.2495413695541004,0.05231720078637612,24.377577292854173
103_203_23_1_20250113_152946_trumpet_ground_guesser_cam02.mp4_segment_4_Gesture_28.63_30.53,103,L,2,2,2,1.0922932584572154e-05,2.355033566769161,1.88,4,1.24,7.75,5,0.17111617044255245,0.12022874813805691,0.12022874813805691,5,0.05686155728005673,0.17619977497288392,0.07564671214213703,1.8592852040605905,0.00959953525681638,23.162336121922955,0.07578011687851857,0.035052729732892696,0.7779169674927114,0.03303646078748131,9.895317975485058
103_203_23_1_20250113_152946_trumpet_ground_guesser_cam02.mp4_segment_5_Gesture_11.47_11.70,103,L,1,4,4,0.000192127890011693,2.8013068378762975,0.2,0,0.0,0.0,1,0.4210896413996178,0.4210896413996178,0.4210896413996178,1,0.35169264397508937,0.4210896413996177,0.3244883562627417,2.0661133340921287,0.09469237472726155,50.31540616314638,0.3516926439750893,0.27108354067010654,1.7750207092074746,0.17591828542230947,41.99737363412979
103_203_24_1_20250113_152957_pasta_ground_clueGiver_cam02.mp4_segment_1_Gesture_2.37_2.93,103,L,1,4,4,0.00012972589816830085,0.0,0.56,1,0.28,7.0,2,0.34671963442789966,0.19970161744941062,0.19970161744941062,1,0.11196892267108084,0.36534708294756424,0.1422167660306972,2.7524418656890206,0.16213422203533212,46.67777272145487,0.11557452569689154,0.05469292972617666,0.6048650186012342,0.09764246686905012,12.01454110666476
103_203_24_1_20250113_152957_pasta_ground_clueGiver_cam02.mp4_segment_2_Gesture_2.07_3.57,103,L,2,4,4,0.0030859224286854878,0.0,1.48,1,0.24,6.0,3,0.6282054740287626,0.492411020097072,0.492411020097072,3,0.2034598784467487,0.6260025479979036,0.2655326527050052,4.562497268292928,0.32495985091862384,71.7670753339261,0.2914656663213666,0.11774019931717455,2.4144384882244787,0.12755205419722748,38.766113051853004
103_203_24_1_20250113_152957_pasta_ground_guesser_cam02.mp4_segment_1_Gesture_4.73_4.87,103,L,1,2,2,7.384526431884773e-07,2.237610130129011,0.12,0,0.0,0.0,1,0.03870543977743094,0.03870543977743094,0.03870543977743094,1,0.0044089568897757465,0.03874679881126588,0.03870543977743094,0.0010558522128562952,0.0010558522128562952,0.0,0.0044140288397750286,0.0044089568897757465,0.00012688078684181206,0.00012688078684181206,0.0
103_203_24_1_20250113_152957_pasta_ground_guesser_cam02.mp4_segment_2_Gesture_7.60_10.53,103,R,2,2,2,0.002249699475213317,2.510390847329042,2.92,3,1.44,12.0,5,0.7690276425473158,0.46910356715704377,0.46910356715704377,5,0.1723751265869888,0.7746885182836388,0.22055344261776258,6.585291106870093,0.021227601045062897,58.825268982161965,0.30194016993870293,0.09070189067908291,2.912948411599283,0.018959850754098236,24.3216831159042
103_203_24_1_20250113_152957_pasta_ground_guesser_cam02.mp4_segment_3_Gesture_4.57_4.83,103,R,1,2,2,3.072341411597431e-06,2.414598782020561,0.24,0,0.0,0.0,1,0.07819542898585258,0.07819542898585258,0.07819542898585258,1,0.07347132793292772,0.07819542898585258,0.05985761902432676,0.45424275159078653,0.32314245295182814,9.098481982576127,0.07347132793292771,0.054770162421171116,0.44451310797818705,0.2666712964155599,8.982655494901488
103_203_24_1_20250113_152957_pasta_ground_guesser_cam02.mp4_segment_4_Gesture_6.37_10.53,103,R,2,2,2,0.0026847926413583936,2.5321158454119534,4.16,3,1.48,12.333333333333334,8,0.7584568106800343,0.3676109402329443,0.3676109402329443,7,0.15464691124406382,0.7135406137391416,0.20384305150420695,6.425158922354935,0.028728145325457862,53.01092877661699,0.30454932392200534,0.08234041317188952,2.6360110418592266,0.02017354545428836,23.769982315637797
103_203_25_1_20250113_153028_hamster_ground_clueGiver_cam02.mp4_segment_10_Gesture_20.93_22.47,103,R,2,4,4,0.0007108423316369341,2.8180324139217308,1.52,3,0.48,4.0,4,0.3526177577167427,0.20688948169227153,0.20688948169227153,4,0.12387277606564963,0.3870885418309548,0.15147386582778144,3.179930698749202,0.10933530417958073,39.94652972323268,0.20973860496211083,0.08728863751552775,1.629476962997161,0.10431484512026197,21.574438689759667
103_203_25_1_20250113_153028_hamster_ground_clueGiver_cam02.mp4_segment_11_Gesture_24.80_29.37,103,L,3,4,4,0.012030101014696152,2.52484477979338,4.56,4,2.12,13.25,9,1.0927132887188389,0.3967702595548578,0.3967702595548578,9,0.13763602150209073,1.1660369036722311,0.21481296677661443,8.490914997628842,0.027144871171343284,110.34190814003546,0.30065601483918525,0.08209436426235768,2.3088782801572743,0.031462236034145476,31.430673662136797
103_203_25_1_20250113_153028_hamster_ground_clueGiver_cam02.mp4_segment_1_Gesture_5.23_6.03,103,R,2,4,2,0.0002729158235471448,2.6842629233855724,0.76,2,0.44,5.5,1,0.38893783332214504,0.38893783332214504,0.38893783332214504,1,0.09641435982887311,0.4271817728716213,0.1568646902611591,2.7961858945548466,0.09724267806192975,46.30193830633077,0.10920453453285806,0.04662709590228511,0.8500400494741235,0.026645647148317474,13.526860005563965
103_203_25_1_20250113_153028_hamster_ground_clueGiver_cam02.mp4_segment_2_Gesture_9.93_10.33,103,R,1,2,2,9.106699653449616e-06,2.576969832359296,0.4,0,0.0,0.0,1,0.17534154917519165,0.17534154917519165,0.17534154917519165,1,0.0686582261013852,0.18286604964375586,0.081960427022534,1.202697866820565,0.07238137159921898,22.55492062027909,0.07109673847109489,0.040813088176689966,0.3325899520787272,0.07494001579630391,7.048853369924832
103_203_25_1_20250113_153028_hamster_ground_clueGiver_cam02.mp4_segment_3_Gesture_11.83_29.27,103,R,2,4,2,0.011432047306540708,3.597758952722012,17.4,30,10.8,9.0,29,0.5668110910715632,0.21736908191488677,0.21736908191488677,25,0.11110724241524189,0.5993062408382804,0.1192994046370094,4.138034982517294,0.00579098024509713,49.322798084213254,0.2969121560986406,0.05970441960135313,2.2219287355915815,0.010604515865234927,25.809905278233614
