pair_id,participant_1_id,participant_2_id,session_date,trial_end_time,trial_number,clue_giver_id,clue_giver_condition,target_word,taboo_1,taboo_2,taboo_3,taboo_4,taboo_5,audio_file_name,video_clue_giver_cam01,video_clue_giver_cam02,video_guesser_cam01,video_guesser_cam02,textgrid_file_name
176_276,176,276,20/02/2025,20/02/2025 12:34,26,276,ground,gravy,sauce,brown,potato,meat,mashed,176_276_26_1_20250220_123434_gravy_ground.wav,176_276_26_1_20250220_123434_gravy_ground_clueGiver_cam01.mp4,176_276_26_1_20250220_123434_gravy_ground_clueGiver_cam02.mp4,176_276_26_1_20250220_123434_gravy_ground_guesser_cam01.mp4,176_276_26_1_20250220_123434_gravy_ground_guesser_cam02.mp4,176_276_26_20250220_123434_gravy_ground_p2.TextGrid
176_276,176,276,20/02/2025,20/02/2025 12:35,27,276,ground,zipper,clothes,close,pants,teeth,metal,176_276_27_1_20250220_123529_zipper_ground.wav,176_276_27_1_20250220_123529_zipper_ground_clueGiver_cam01.mp4,176_276_27_1_20250220_123529_zipper_ground_clueGiver_cam02.mp4,176_276_27_1_20250220_123529_zipper_ground_guesser_cam01.mp4,176_276_27_1_20250220_123529_zipper_ground_guesser_cam02.mp4,176_276_27_20250220_123529_zipper_ground_p2.TextGrid
176_276,176,276,20/02/2025,20/02/2025 12:35,28,276,ground,christmas,holiday,december,santa,winter,jesus,176_276_28_1_20250220_123545_christmas_ground.wav,176_276_28_1_20250220_123545_christmas_ground_clueGiver_cam01.mp4,176_276_28_1_20250220_123545_christmas_ground_clueGiver_cam02.mp4,176_276_28_1_20250220_123545_christmas_ground_guesser_cam01.mp4,176_276_28_1_20250220_123545_christmas_ground_guesser_cam02.mp4,176_276_28_20250220_123545_christmas_ground_p2.TextGrid
176_276,176,276,20/02/2025,20/02/2025 12:36,29,276,ground,yellow,color,sun,banana,primary,daffodils,176_276_29_1_20250220_123617_yellow_ground.wav,176_276_29_1_20250220_123617_yellow_ground_clueGiver_cam01.mp4,176_276_29_1_20250220_123617_yellow_ground_clueGiver_cam02.mp4,176_276_29_1_20250220_123617_yellow_ground_guesser_cam01.mp4,176_276_29_1_20250220_123617_yellow_ground_guesser_cam02.mp4,176_276_29_20250220_123617_yellow_ground_p2.TextGrid
176_276,176,276,20/02/2025,20/02/2025 12:36,30,276,ground,movie,film,cinema,entertainment,moving,actors,176_276_30_1_20250220_123632_movie_ground.wav,176_276_30_1_20250220_123632_movie_ground_clueGiver_cam01.mp4,176_276_30_1_20250220_123632_movie_ground_clueGiver_cam02.mp4,176_276_30_1_20250220_123632_movie_ground_guesser_cam01.mp4,176_276_30_1_20250220_123632_movie_ground_guesser_cam02.mp4,176_276_30_20250220_123632_movie_ground_p2.TextGrid
176_276,176,276,20/02/2025,20/02/2025 12:37,31,276,ground,hamster,pet,gerbil,rat,mouse ,guinea pig,176_276_31_1_20250220_123706_hamster_ground.wav,176_276_31_1_20250220_123706_hamster_ground_clueGiver_cam01.mp4,176_276_31_1_20250220_123706_hamster_ground_clueGiver_cam02.mp4,176_276_31_1_20250220_123706_hamster_ground_guesser_cam01.mp4,176_276_31_1_20250220_123706_hamster_ground_guesser_cam02.mp4,176_276_31_20250220_123706_hamster_ground_p2.TextGrid
176_276,176,276,20/02/2025,20/02/2025 12:37,32,276,ground,doughnut,hole,bagel,round,food,pastry,176_276_32_1_20250220_123722_doughnut_ground.wav,176_276_32_1_20250220_123722_doughnut_ground_clueGiver_cam01.mp4,176_276_32_1_20250220_123722_doughnut_ground_clueGiver_cam02.mp4,176_276_32_1_20250220_123722_doughnut_ground_guesser_cam01.mp4,176_276_32_1_20250220_123722_doughnut_ground_guesser_cam02.mp4,176_276_32_20250220_123722_doughnut_ground_p2.TextGrid
176_276,176,276,20/02/2025,20/02/2025 12:38,34,176,ground,hunger,stomach,food,feeling,famished,need,176_276_34_1_20250220_123803_hunger_ground.wav,176_276_34_1_20250220_123803_hunger_ground_clueGiver_cam01.mp4,176_276_34_1_20250220_123803_hunger_ground_clueGiver_cam02.mp4,176_276_34_1_20250220_123803_hunger_ground_guesser_cam01.mp4,176_276_34_1_20250220_123803_hunger_ground_guesser_cam02.mp4,176_276_34_20250220_123803_hunger_ground_p1.TextGrid
176_276,176,276,20/02/2025,20/02/2025 12:38,35,176,ground,pillow,head,bed,cushion,sleeping,rest,176_276_35_1_20250220_123823_pillow_ground.wav,176_276_35_1_20250220_123823_pillow_ground_clueGiver_cam01.mp4,176_276_35_1_20250220_123823_pillow_ground_clueGiver_cam02.mp4,176_276_35_1_20250220_123823_pillow_ground_guesser_cam01.mp4,176_276_35_1_20250220_123823_pillow_ground_guesser_cam02.mp4,176_276_35_20250220_123823_pillow_ground_p1.TextGrid
176_276,176,276,20/02/2025,20/02/2025 12:38,36,176,ground,cherry,fruit,red,small,sundae,pit,176_276_36_1_20250220_123855_cherry_ground.wav,176_276_36_1_20250220_123855_cherry_ground_clueGiver_cam01.mp4,176_276_36_1_20250220_123855_cherry_ground_clueGiver_cam02.mp4,176_276_36_1_20250220_123855_cherry_ground_guesser_cam01.mp4,176_276_36_1_20250220_123855_cherry_ground_guesser_cam02.mp4,176_276_36_20250220_123855_cherry_ground_p1.TextGrid
176_276,176,276,20/02/2025,20/02/2025 12:39,37,176,ground,sugar,sweet,white,powder,cane,salt,176_276_37_1_20250220_123909_sugar_ground.wav,176_276_37_1_20250220_123909_sugar_ground_clueGiver_cam01.mp4,176_276_37_1_20250220_123909_sugar_ground_clueGiver_cam02.mp4,176_276_37_1_20250220_123909_sugar_ground_guesser_cam01.mp4,176_276_37_1_20250220_123909_sugar_ground_guesser_cam02.mp4,176_276_37_20250220_123909_sugar_ground_p1.TextGrid
176_276,176,276,20/02/2025,20/02/2025 12:39,38,176,ground,picture,photo,image,photograph,frame,camera,176_276_38_1_20250220_123926_picture_ground.wav,176_276_38_1_20250220_123926_picture_ground_clueGiver_cam01.mp4,176_276_38_1_20250220_123926_picture_ground_clueGiver_cam02.mp4,176_276_38_1_20250220_123926_picture_ground_guesser_cam01.mp4,176_276_38_1_20250220_123926_picture_ground_guesser_cam02.mp4,176_276_38_20250220_123926_picture_ground_p1.TextGrid
176_276,176,276,20/02/2025,20/02/2025 12:40,39,176,ground,blanket,bed,sleeping,cover,warm,keeping,176_276_39_1_20250220_124017_blanket_ground.wav,176_276_39_1_20250220_124017_blanket_ground_clueGiver_cam01.mp4,176_276_39_1_20250220_124017_blanket_ground_clueGiver_cam02.mp4,176_276_39_1_20250220_124017_blanket_ground_guesser_cam01.mp4,176_276_39_1_20250220_124017_blanket_ground_guesser_cam02.mp4,176_276_39_20250220_124017_blanket_ground_p1.TextGrid
176_276,176,276,20/02/2025,20/02/2025 12:40,40,176,ground,traffic,road,sign,stop,ticket,rush,176_276_40_1_20250220_124029_traffic_ground.wav,176_276_40_1_20250220_124029_traffic_ground_clueGiver_cam01.mp4,176_276_40_1_20250220_124029_traffic_ground_clueGiver_cam02.mp4,176_276_40_1_20250220_124029_traffic_ground_guesser_cam01.mp4,176_276_40_1_20250220_124029_traffic_ground_guesser_cam02.mp4,176_276_40_20250220_124029_traffic_ground_p1.TextGrid
176_276,176,276,20/02/2025,20/02/2025 12:40,41,176,ground,birthday,cake,celebration,age,born,party,176_276_41_1_20250220_124040_birthday_ground.wav,176_276_41_1_20250220_124040_birthday_ground_clueGiver_cam01.mp4,176_276_41_1_20250220_124040_birthday_ground_clueGiver_cam02.mp4,176_276_41_1_20250220_124040_birthday_ground_guesser_cam01.mp4,176_276_41_1_20250220_124040_birthday_ground_guesser_cam02.mp4,176_276_41_20250220_124040_birthday_ground_p1.TextGrid
176_276,176,276,20/02/2025,20/02/2025 12:41,42,176,ground,walnut,fruit,shell,hard,brazil,eat,176_276_42_1_20250220_124147_walnut_ground.wav,176_276_42_1_20250220_124147_walnut_ground_clueGiver_cam01.mp4,176_276_42_1_20250220_124147_walnut_ground_clueGiver_cam02.mp4,176_276_42_1_20250220_124147_walnut_ground_guesser_cam01.mp4,176_276_42_1_20250220_124147_walnut_ground_guesser_cam02.mp4,176_276_42_20250220_124147_walnut_ground_p1.TextGrid
176_276,176,276,20/02/2025,20/02/2025 12:42,43,176,ground,exam,test,bar,fail,pass,mark,176_276_43_1_20250220_124200_exam_ground.wav,176_276_43_1_20250220_124200_exam_ground_clueGiver_cam01.mp4,176_276_43_1_20250220_124200_exam_ground_clueGiver_cam02.mp4,176_276_43_1_20250220_124200_exam_ground_guesser_cam01.mp4,176_276_43_1_20250220_124200_exam_ground_guesser_cam02.mp4,176_276_43_20250220_124200_exam_ground_p1.TextGrid
176_276,176,276,20/02/2025,20/02/2025 12:42,45,276,board,bacon,pork,pig,egg,side,ham,176_276_45_1_20250220_124255_bacon_board.wav,176_276_45_1_20250220_124255_bacon_board_clueGiver_cam01.mp4,176_276_45_1_20250220_124255_bacon_board_clueGiver_cam02.mp4,176_276_45_1_20250220_124255_bacon_board_guesser_cam01.mp4,176_276_45_1_20250220_124255_bacon_board_guesser_cam02.mp4,176_276_45_20250220_124255_bacon_board_p2.TextGrid
176_276,176,276,20/02/2025,20/02/2025 12:44,46,276,board,cologne,perfume,male,smell,scent,stuff,176_276_46_1_20250220_124406_cologne_board.wav,176_276_46_1_20250220_124406_cologne_board_clueGiver_cam01.mp4,176_276_46_1_20250220_124406_cologne_board_clueGiver_cam02.mp4,176_276_46_1_20250220_124406_cologne_board_guesser_cam01.mp4,176_276_46_1_20250220_124406_cologne_board_guesser_cam02.mp4,176_276_46_20250220_124406_cologne_board_p2.TextGrid
176_276,176,276,20/02/2025,20/02/2025 12:44,47,276,board,chlorine,pool,chemical,disinfectant,gas,cleaning,176_276_47_1_20250220_124438_chlorine_board.wav,176_276_47_1_20250220_124438_chlorine_board_clueGiver_cam01.mp4,176_276_47_1_20250220_124438_chlorine_board_clueGiver_cam02.mp4,176_276_47_1_20250220_124438_chlorine_board_guesser_cam01.mp4,176_276_47_1_20250220_124438_chlorine_board_guesser_cam02.mp4,176_276_47_20250220_124438_chlorine_board_p2.TextGrid
176_276,176,276,20/02/2025,20/02/2025 12:45,48,276,board,tiger,animal,cat,striped,lion,big,176_276_48_1_20250220_124533_tiger_board.wav,176_276_48_1_20250220_124533_tiger_board_clueGiver_cam01.mp4,176_276_48_1_20250220_124533_tiger_board_clueGiver_cam02.mp4,176_276_48_1_20250220_124533_tiger_board_guesser_cam01.mp4,176_276_48_1_20250220_124533_tiger_board_guesser_cam02.mp4,176_276_48_20250220_124533_tiger_board_p2.TextGrid
176_276,176,276,20/02/2025,20/02/2025 12:45,49,276,board,sushi,rice,eat,roll,fish,raw,176_276_49_1_20250220_124545_sushi_board.wav,176_276_49_1_20250220_124545_sushi_board_clueGiver_cam01.mp4,176_276_49_1_20250220_124545_sushi_board_clueGiver_cam02.mp4,176_276_49_1_20250220_124545_sushi_board_guesser_cam01.mp4,176_276_49_1_20250220_124545_sushi_board_guesser_cam02.mp4,176_276_49_20250220_124545_sushi_board_p2.TextGrid
176_276,176,276,20/02/2025,20/02/2025 12:45,50,276,board,river,water,stream,flow,big,bridge,176_276_50_1_20250220_124555_river_board.wav,176_276_50_1_20250220_124555_river_board_clueGiver_cam01.mp4,176_276_50_1_20250220_124555_river_board_clueGiver_cam02.mp4,176_276_50_1_20250220_124555_river_board_guesser_cam01.mp4,176_276_50_1_20250220_124555_river_board_guesser_cam02.mp4,176_276_50_20250220_124555_river_board_p2.TextGrid
176_276,176,276,20/02/2025,20/02/2025 12:46,51,276,board,jungle,forest,jeep,gorilla,leopard,camp,176_276_51_1_20250220_124650_jungle_board.wav,176_276_51_1_20250220_124650_jungle_board_clueGiver_cam01.mp4,176_276_51_1_20250220_124650_jungle_board_clueGiver_cam02.mp4,176_276_51_1_20250220_124650_jungle_board_guesser_cam01.mp4,176_276_51_1_20250220_124650_jungle_board_guesser_cam02.mp4,176_276_51_20250220_124650_jungle_board_p2.TextGrid
176_276,176,276,20/02/2025,20/02/2025 12:46,52,276,board,muscle,body,strength,tissue,strong,flesh,176_276_52_1_20250220_124659_muscle_board.wav,176_276_52_1_20250220_124659_muscle_board_clueGiver_cam01.mp4,176_276_52_1_20250220_124659_muscle_board_clueGiver_cam02.mp4,176_276_52_1_20250220_124659_muscle_board_guesser_cam01.mp4,176_276_52_1_20250220_124659_muscle_board_guesser_cam02.mp4,176_276_52_20250220_124659_muscle_board_p2.TextGrid
176_276,176,276,20/02/2025,20/02/2025 12:47,53,276,board,bitter,taste,sour,flavor,bad,acrid,176_276_53_1_20250220_124742_bitter_board.wav,176_276_53_1_20250220_124742_bitter_board_clueGiver_cam01.mp4,176_276_53_1_20250220_124742_bitter_board_clueGiver_cam02.mp4,176_276_53_1_20250220_124742_bitter_board_guesser_cam01.mp4,176_276_53_1_20250220_124742_bitter_board_guesser_cam02.mp4,176_276_53_20250220_124742_bitter_board_p2.TextGrid
176_276,176,276,20/02/2025,20/02/2025 12:47,54,276,board,balloon,helium,dirigible,round,air,blow,176_276_54_1_20250220_124753_balloon_board.wav,176_276_54_1_20250220_124753_balloon_board_clueGiver_cam01.mp4,176_276_54_1_20250220_124753_balloon_board_clueGiver_cam02.mp4,176_276_54_1_20250220_124753_balloon_board_guesser_cam01.mp4,176_276_54_1_20250220_124753_balloon_board_guesser_cam02.mp4,176_276_54_20250220_124753_balloon_board_p2.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:20,12,180,board,hunger,stomach,food,feeling,famished,need,180_280_12_1_20250221_162009_hunger_board.wav,180_280_12_1_20250221_162009_hunger_board_clueGiver_cam01.mp4,180_280_12_1_20250221_162009_hunger_board_clueGiver_cam02.mp4,180_280_12_1_20250221_162009_hunger_board_guesser_cam01.mp4,180_280_12_1_20250221_162009_hunger_board_guesser_cam02.mp4,180_280_12_20250221_162009_hunger_board_p1.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:20,13,180,board,leather,wallet,material,shoe,cow,suede,180_280_13_1_20250221_162018_leather_board.wav,180_280_13_1_20250221_162018_leather_board_clueGiver_cam01.mp4,180_280_13_1_20250221_162018_leather_board_clueGiver_cam02.mp4,180_280_13_1_20250221_162018_leather_board_guesser_cam01.mp4,180_280_13_1_20250221_162018_leather_board_guesser_cam02.mp4,180_280_13_20250221_162018_leather_board_p1.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:20,14,180,board,exam,test,bar,fail,pass,mark,180_280_14_1_20250221_162026_exam_board.wav,180_280_14_1_20250221_162026_exam_board_clueGiver_cam01.mp4,180_280_14_1_20250221_162026_exam_board_clueGiver_cam02.mp4,180_280_14_1_20250221_162026_exam_board_guesser_cam01.mp4,180_280_14_1_20250221_162026_exam_board_guesser_cam02.mp4,180_280_14_20250221_162026_exam_board_p1.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:20,15,180,board,beauty,pretty,beast,looks,prettiness,good,180_280_15_1_20250221_162050_beauty_board.wav,180_280_15_1_20250221_162050_beauty_board_clueGiver_cam01.mp4,180_280_15_1_20250221_162050_beauty_board_clueGiver_cam02.mp4,180_280_15_1_20250221_162050_beauty_board_guesser_cam01.mp4,180_280_15_1_20250221_162050_beauty_board_guesser_cam02.mp4,180_280_15_20250221_162050_beauty_board_p1.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:21,16,180,board,pasta,macaroni,noodle,sauce,egg,twist,180_280_16_1_20250221_162103_pasta_board.wav,180_280_16_1_20250221_162103_pasta_board_clueGiver_cam01.mp4,180_280_16_1_20250221_162103_pasta_board_clueGiver_cam02.mp4,180_280_16_1_20250221_162103_pasta_board_guesser_cam01.mp4,180_280_16_1_20250221_162103_pasta_board_guesser_cam02.mp4,180_280_16_20250221_162103_pasta_board_p1.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:21,17,180,board,blanket,bed,sleeping,cover,warm,keeping,180_280_17_1_20250221_162114_blanket_board.wav,180_280_17_1_20250221_162114_blanket_board_clueGiver_cam01.mp4,180_280_17_1_20250221_162114_blanket_board_clueGiver_cam02.mp4,180_280_17_1_20250221_162114_blanket_board_guesser_cam01.mp4,180_280_17_1_20250221_162114_blanket_board_guesser_cam02.mp4,180_280_17_20250221_162114_blanket_board_p1.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:21,18,180,board,traffic,road,sign,stop,ticket,rush,180_280_18_1_20250221_162136_traffic_board.wav,180_280_18_1_20250221_162136_traffic_board_clueGiver_cam01.mp4,180_280_18_1_20250221_162136_traffic_board_clueGiver_cam02.mp4,180_280_18_1_20250221_162136_traffic_board_guesser_cam01.mp4,180_280_18_1_20250221_162136_traffic_board_guesser_cam02.mp4,180_280_18_20250221_162136_traffic_board_p1.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:22,19,180,board,cologne,perfume,male,smell,scent,stuff,180_280_19_1_20250221_162229_cologne_board.wav,180_280_19_1_20250221_162229_cologne_board_clueGiver_cam01.mp4,180_280_19_1_20250221_162229_cologne_board_clueGiver_cam02.mp4,180_280_19_1_20250221_162229_cologne_board_guesser_cam01.mp4,180_280_19_1_20250221_162229_cologne_board_guesser_cam02.mp4,180_280_19_20250221_162229_cologne_board_p1.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:22,20,180,board,chlorine,pool,chemical,disinfectant,gas,cleaning,180_280_20_1_20250221_162253_chlorine_board.wav,180_280_20_1_20250221_162253_chlorine_board_clueGiver_cam01.mp4,180_280_20_1_20250221_162253_chlorine_board_clueGiver_cam02.mp4,180_280_20_1_20250221_162253_chlorine_board_guesser_cam01.mp4,180_280_20_1_20250221_162253_chlorine_board_guesser_cam02.mp4,180_280_20_20250221_162253_chlorine_board_p1.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:23,21,180,board,trumpet,instrument,horn,brass,musical instrument,musical,180_280_21_1_20250221_162312_trumpet_board.wav,180_280_21_1_20250221_162312_trumpet_board_clueGiver_cam01.mp4,180_280_21_1_20250221_162312_trumpet_board_clueGiver_cam02.mp4,180_280_21_1_20250221_162312_trumpet_board_guesser_cam01.mp4,180_280_21_1_20250221_162312_trumpet_board_guesser_cam02.mp4,180_280_21_20250221_162312_trumpet_board_p1.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:24,23,280,ground,tiger,animal,cat,striped,lion,big,180_280_23_1_20250221_162414_tiger_ground.wav,180_280_23_1_20250221_162414_tiger_ground_clueGiver_cam01.mp4,180_280_23_1_20250221_162414_tiger_ground_clueGiver_cam02.mp4,180_280_23_1_20250221_162414_tiger_ground_guesser_cam01.mp4,180_280_23_1_20250221_162414_tiger_ground_guesser_cam02.mp4,180_280_23_20250221_162414_tiger_ground_p2.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:24,24,280,ground,soda,drink,beverage,pop,carbonnated,coke,180_280_24_1_20250221_162433_soda_ground.wav,180_280_24_1_20250221_162433_soda_ground_clueGiver_cam01.mp4,180_280_24_1_20250221_162433_soda_ground_clueGiver_cam02.mp4,180_280_24_1_20250221_162433_soda_ground_guesser_cam01.mp4,180_280_24_1_20250221_162433_soda_ground_guesser_cam02.mp4,180_280_24_20250221_162433_soda_ground_p2.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:24,25,280,ground,pillow,head,bed,cushion,sleeping,rest,180_280_25_1_20250221_162444_pillow_ground.wav,180_280_25_1_20250221_162444_pillow_ground_clueGiver_cam01.mp4,180_280_25_1_20250221_162444_pillow_ground_clueGiver_cam02.mp4,180_280_25_1_20250221_162444_pillow_ground_guesser_cam01.mp4,180_280_25_1_20250221_162444_pillow_ground_guesser_cam02.mp4,180_280_25_20250221_162444_pillow_ground_p2.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:25,26,280,ground,cherry,fruit,red,small,sundae,pit,180_280_26_1_20250221_162547_cherry_ground.wav,180_280_26_1_20250221_162547_cherry_ground_clueGiver_cam01.mp4,180_280_26_1_20250221_162547_cherry_ground_clueGiver_cam02.mp4,180_280_26_1_20250221_162547_cherry_ground_guesser_cam01.mp4,180_280_26_1_20250221_162547_cherry_ground_guesser_cam02.mp4,180_280_26_20250221_162547_cherry_ground_p2.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:26,27,280,ground,bitter,taste,sour,flavor,bad,acrid,180_280_27_1_20250221_162640_bitter_ground.wav,180_280_27_1_20250221_162640_bitter_ground_clueGiver_cam01.mp4,180_280_27_1_20250221_162640_bitter_ground_clueGiver_cam02.mp4,180_280_27_1_20250221_162640_bitter_ground_guesser_cam01.mp4,180_280_27_1_20250221_162640_bitter_ground_guesser_cam02.mp4,180_280_27_20250221_162640_bitter_ground_p2.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:27,28,280,ground,spinach,vegetable,eat,green,leafy,popeye,180_280_28_1_20250221_162741_spinach_ground.wav,180_280_28_1_20250221_162741_spinach_ground_clueGiver_cam01.mp4,180_280_28_1_20250221_162741_spinach_ground_clueGiver_cam02.mp4,180_280_28_1_20250221_162741_spinach_ground_guesser_cam01.mp4,180_280_28_1_20250221_162741_spinach_ground_guesser_cam02.mp4,180_280_28_20250221_162741_spinach_ground_p2.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:27,29,280,ground,movie,film,cinema,entertainment,moving,actors,180_280_29_1_20250221_162752_movie_ground.wav,180_280_29_1_20250221_162752_movie_ground_clueGiver_cam01.mp4,180_280_29_1_20250221_162752_movie_ground_clueGiver_cam02.mp4,180_280_29_1_20250221_162752_movie_ground_guesser_cam01.mp4,180_280_29_1_20250221_162752_movie_ground_guesser_cam02.mp4,180_280_29_20250221_162752_movie_ground_p2.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:27,30,280,ground,muscle,body,strength,tissue,strong,flesh,180_280_30_1_20250221_162759_muscle_ground.wav,180_280_30_1_20250221_162759_muscle_ground_clueGiver_cam01.mp4,180_280_30_1_20250221_162759_muscle_ground_clueGiver_cam02.mp4,180_280_30_1_20250221_162759_muscle_ground_guesser_cam01.mp4,180_280_30_1_20250221_162759_muscle_ground_guesser_cam02.mp4,180_280_30_20250221_162759_muscle_ground_p2.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:28,31,280,ground,sushi,rice,eat,roll,fish,raw,180_280_31_1_20250221_162809_sushi_ground.wav,180_280_31_1_20250221_162809_sushi_ground_clueGiver_cam01.mp4,180_280_31_1_20250221_162809_sushi_ground_clueGiver_cam02.mp4,180_280_31_1_20250221_162809_sushi_ground_guesser_cam01.mp4,180_280_31_1_20250221_162809_sushi_ground_guesser_cam02.mp4,180_280_31_20250221_162809_sushi_ground_p2.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:28,32,280,ground,jungle,forest,jeep,gorilla,leopard,camp,180_280_32_1_20250221_162853_jungle_ground.wav,180_280_32_1_20250221_162853_jungle_ground_clueGiver_cam01.mp4,180_280_32_1_20250221_162853_jungle_ground_clueGiver_cam02.mp4,180_280_32_1_20250221_162853_jungle_ground_guesser_cam01.mp4,180_280_32_1_20250221_162853_jungle_ground_guesser_cam02.mp4,180_280_32_20250221_162853_jungle_ground_p2.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:29,34,180,ground,siren,noise,police,loud,cars,alarm,180_280_34_1_20250221_162919_siren_ground.wav,180_280_34_1_20250221_162919_siren_ground_clueGiver_cam01.mp4,180_280_34_1_20250221_162919_siren_ground_clueGiver_cam02.mp4,180_280_34_1_20250221_162919_siren_ground_guesser_cam01.mp4,180_280_34_1_20250221_162919_siren_ground_guesser_cam02.mp4,180_280_34_20250221_162919_siren_ground_p1.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:29,35,180,ground,flower,plant,pretty,rose,petals,bloom,180_280_35_1_20250221_162947_flower_ground.wav,180_280_35_1_20250221_162947_flower_ground_clueGiver_cam01.mp4,180_280_35_1_20250221_162947_flower_ground_clueGiver_cam02.mp4,180_280_35_1_20250221_162947_flower_ground_guesser_cam01.mp4,180_280_35_1_20250221_162947_flower_ground_guesser_cam02.mp4,180_280_35_20250221_162947_flower_ground_p1.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:29,36,180,ground,picture,photo,image,photograph,frame,camera,180_280_36_1_20250221_162958_picture_ground.wav,180_280_36_1_20250221_162958_picture_ground_clueGiver_cam01.mp4,180_280_36_1_20250221_162958_picture_ground_clueGiver_cam02.mp4,180_280_36_1_20250221_162958_picture_ground_guesser_cam01.mp4,180_280_36_1_20250221_162958_picture_ground_guesser_cam02.mp4,180_280_36_20250221_162958_picture_ground_p1.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:30,37,180,ground,river,water,stream,flow,big,bridge,180_280_37_1_20250221_163019_river_ground.wav,180_280_37_1_20250221_163019_river_ground_clueGiver_cam01.mp4,180_280_37_1_20250221_163019_river_ground_clueGiver_cam02.mp4,180_280_37_1_20250221_163019_river_ground_guesser_cam01.mp4,180_280_37_1_20250221_163019_river_ground_guesser_cam02.mp4,180_280_37_20250221_163019_river_ground_p1.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:30,38,180,ground,sugar,sweet,white,powder,cane,salt,180_280_38_1_20250221_163027_sugar_ground.wav,180_280_38_1_20250221_163027_sugar_ground_clueGiver_cam01.mp4,180_280_38_1_20250221_163027_sugar_ground_clueGiver_cam02.mp4,180_280_38_1_20250221_163027_sugar_ground_guesser_cam01.mp4,180_280_38_1_20250221_163027_sugar_ground_guesser_cam02.mp4,180_280_38_20250221_163027_sugar_ground_p1.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:30,39,180,ground,music,sound,dance,record,song,notes,180_280_39_1_20250221_163037_music_ground.wav,180_280_39_1_20250221_163037_music_ground_clueGiver_cam01.mp4,180_280_39_1_20250221_163037_music_ground_clueGiver_cam02.mp4,180_280_39_1_20250221_163037_music_ground_guesser_cam01.mp4,180_280_39_1_20250221_163037_music_ground_guesser_cam02.mp4,180_280_39_20250221_163037_music_ground_p1.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:30,40,180,ground,doughnut,hole,bagel,round,food,pastry,180_280_40_1_20250221_163058_doughnut_ground.wav,180_280_40_1_20250221_163058_doughnut_ground_clueGiver_cam01.mp4,180_280_40_1_20250221_163058_doughnut_ground_clueGiver_cam02.mp4,180_280_40_1_20250221_163058_doughnut_ground_guesser_cam01.mp4,180_280_40_1_20250221_163058_doughnut_ground_guesser_cam02.mp4,180_280_40_20250221_163058_doughnut_ground_p1.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:31,41,180,ground,christmas,holiday,december,santa,winter,jesus,180_280_41_1_20250221_163112_christmas_ground.wav,180_280_41_1_20250221_163112_christmas_ground_clueGiver_cam01.mp4,180_280_41_1_20250221_163112_christmas_ground_clueGiver_cam02.mp4,180_280_41_1_20250221_163112_christmas_ground_guesser_cam01.mp4,180_280_41_1_20250221_163112_christmas_ground_guesser_cam02.mp4,180_280_41_20250221_163112_christmas_ground_p1.TextGrid
180_280,180,280,21/02/2025,21/02/2025 16:31,42,180,ground,zipper,clothes,close,pants,teeth,metal,180_280_42_1_20250221_163136_zipper_ground.wav,180_280_42_1_20250221_163136_zipper_ground_clueGiver_cam01.mp4,180_280_42_1_20250221_163136_zipper_ground_clueGiver_cam02.mp4,180_280_42_1_20250221_163136_zipper_ground_guesser_cam01.mp4,180_280_42_1_20250221_163136_zipper_ground_guesser_cam02.mp4,180_280_42_20250221_163136_zipper_ground_p1.TextGrid
